,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5485021114349365,0.037775782693223715,0.0024173736572265627,0.00016737754510614964,0.49993538442848934,balanced,"{'C': np.float64(0.49993538442848934), 'class_weight': 'balanced'}",0.9362642000743984,0.9551603522607848,0.9504753087067034,0.9561344629428555,0.935148619939605,0.9466365887848693,0.009134109739908407,24,0.956045064437637,0.955898463081005,0.9559948328559699,0.9531582928193999,0.9545884901852207,0.9551370286758466,0.001127513137375542
1,0.6120540142059326,0.02391156218306768,0.002794313430786133,0.0009857268040534203,4.595628337553174,balanced,"{'C': np.float64(4.595628337553174), 'class_weight': 'balanced'}",0.9577814274997731,0.9600332189323955,0.966034370516906,0.9746742856200209,0.9683671731172426,0.9653780951372676,0.006034260565734435,17,0.9822090009897564,0.9798603218566712,0.9802693141493517,0.9776093743797795,0.9778680485383514,0.979563211982782,0.0016898588401676549
2,0.5425159931182861,0.0082073656508029,0.002934694290161133,0.000729349766531149,0.21112150953181952,balanced,"{'C': np.float64(0.21112150953181952), 'class_weight': 'balanced'}",0.9236928131194376,0.9390240080152443,0.9429515427213895,0.9397180858486044,0.9247581063437841,0.9340289112096919,0.008120514760229451,27,0.9396775883852695,0.9430768800787587,0.9409442705674212,0.9386384835412075,0.9414202537921561,0.9407514952729628,0.0015172283511814672
3,0.6430214405059814,0.01968036812064827,0.003081798553466797,0.0017608496574547758,3.924937322739395,balanced,"{'C': np.float64(3.924937322739395), 'class_weight': 'balanced'}",0.9577814274997731,0.9613239061650459,0.9673549325014691,0.9775315459742805,0.9683671731172426,0.9664717970515623,0.006763338353401296,14,0.9808538984823304,0.9792612533485069,0.9785690971571666,0.9760929674222201,0.9765572642583532,0.9782668961337155,0.0017562152529140911
4,0.7125342845916748,0.02678866582712446,0.0025540828704833985,0.0006335051394064931,18.55001916621153,balanced,"{'C': np.float64(18.55001916621153), 'class_weight': 'balanced'}",0.9567796553139658,0.9698555797343404,0.9686418133253537,0.9759641601704027,0.973596166135842,0.9689674749359808,0.00663047689460613,9,0.986038242994156,0.9863114231636928,0.9892865924197464,0.9861287897976982,0.985662199331078,0.9866854495412744,0.0013176970351921114
5,0.7947153091430664,0.03841047004534773,0.0025377273559570312,0.0005307544369604378,40.48883392400308,,"{'C': np.float64(40.48883392400308), 'class_weight': None}",0.9666802255409851,0.9731569974310658,0.9673210846897652,0.9824587152177112,0.9774564638080899,0.9734146973375234,0.006011352099832946,1,0.9906906281019934,0.9913740937848944,0.9910240653037667,0.9901349142199692,0.9903391728297107,0.990712574848067,0.00044905147500109933
6,0.7063066959381104,0.030967354671452514,0.0029249191284179688,0.0011817736594039805,15.189775789374398,,"{'C': np.float64(15.189775789374398), 'class_weight': None}",0.9602160121780502,0.9702455961896743,0.9668084525471331,0.981167311718029,0.9710499275067365,0.9698974600279244,0.006807809293451285,6,0.9843866864565172,0.984575119653961,0.9862067023668306,0.9850525905312709,0.985022642830816,0.985048748367879,0.0006331198714456153
7,0.5550596237182617,0.032730511561016,0.0025069713592529297,0.00022907978676984988,0.48264522791941017,balanced,"{'C': np.float64(0.48264522791941017), 'class_weight': 'balanced'}",0.9349110543965788,0.9551603522607848,0.9504753087067034,0.9534995207171574,0.935148619939605,0.9458389712041658,0.008952885177353341,25,0.9557119652429916,0.955898463081005,0.9556742093964449,0.9531582928193999,0.9545884901852207,0.9550062841450124,0.0010324453438078597
8,0.6206955432891845,0.02698549951414511,0.0035164356231689453,0.0017710431377344201,1.5534289397674212,,"{'C': np.float64(1.5534289397674212), 'class_weight': None}",0.9627158988304152,0.9537538032772384,0.960283359273367,0.9751965164943508,0.9466601852982025,0.9597219526347148,0.009539073231598028,21,0.9675633030212424,0.9678972284456021,0.970786281513655,0.9650353307715135,0.9673094639214433,0.9677183215346913,0.0018348853281889119
9,0.6120824337005615,0.025332320895075387,0.002743816375732422,0.0008345955555871125,1.491413512450327,balanced,"{'C': np.float64(1.491413512450327), 'class_weight': 'balanced'}",0.9511439319496967,0.9546626786307743,0.9567935740909821,0.9665434409047524,0.9538507664247838,0.9565988784001979,0.005291307202825545,22,0.9697344960175611,0.9667444490604504,0.9706058886226034,0.965594884260811,0.9722321904325154,0.9689823816787883,0.002459519825983465
10,0.8708184719085693,0.02696494427405777,0.0032338619232177733,0.0009300338502567498,154.74774437658576,,"{'C': np.float64(154.74774437658576), 'class_weight': None}",0.9576014117980867,0.9680962930090544,0.962837079542678,0.9798473437536493,0.9771910936959481,0.9691146443598834,0.008407368835550521,8,0.995158449399287,0.9967959615000161,0.9954868548167752,0.9955250966165892,0.995522748551939,0.9956978221769214,0.0005660079657714452
11,0.6275752067565918,0.03160879082910284,0.0025295257568359376,0.00018193662877288066,6.358911174350903,balanced,"{'C': np.float64(6.358911174350903), 'class_weight': 'balanced'}",0.9577814274997731,0.962617342099238,0.966034370516906,0.9746742856200209,0.9683671731172426,0.9658949197706361,0.005652964179245911,15,0.9841251438455387,0.9801857039111942,0.981941857833192,0.9789566275417934,0.9805784076215421,0.9811575481506521,0.001763275496974872
12,0.6500482559204102,0.014477022238663515,0.0030117034912109375,0.0010522238737577854,10.574741782976718,balanced,"{'C': np.float64(10.574741782976718), 'class_weight': 'balanced'}",0.9590680989226925,0.967523958826868,0.9662199316136145,0.9759641601704027,0.973596166135842,0.968474463133884,0.005946317546620436,13,0.9857082181065153,0.9826594747026896,0.986239865633805,0.9818085189900287,0.9824803073715951,0.9837792769609267,0.0018221128742018516
13,0.48633265495300293,0.02423949894877396,0.002765989303588867,0.0006776200734711331,0.13666905946173194,balanced,"{'C': np.float64(0.13666905946173194), 'class_weight': 'balanced'}",0.9184947552432458,0.9317286730337737,0.9359816482905271,0.9273737015672499,0.9139740161737816,0.9255105588617155,0.008174267869694038,29,0.9319436079209308,0.9331096086030732,0.9321602562430288,0.9318474162562248,0.9350804045590287,0.9328282587164572,0.001211792467482604
14,0.6353368282318115,0.050162218709608616,0.0034698009490966796,0.0022341797261866783,2.9315000774305484,,"{'C': np.float64(2.9315000774305484), 'class_weight': None}",0.9627158988304152,0.957294679778918,0.9574534450651768,0.977455315039878,0.9570260132764578,0.9623890703981692,0.007825268549102643,19,0.9758140688274608,0.9736363409466285,0.9759056914791313,0.9734071881706458,0.9740413358696106,0.9745609250586954,0.0010802502990764954
15,0.6944281101226807,0.029719439408460148,0.0036036014556884766,0.001203263574019174,18.144695146717662,balanced,"{'C': np.float64(18.144695146717662), 'class_weight': 'balanced'}",0.9567796553139658,0.9698555797343404,0.9686418133253537,0.9759641601704027,0.973596166135842,0.9689674749359808,0.00663047689460613,9,0.986038242994156,0.9857057899550608,0.9885814129468953,0.9861287897976982,0.985662199331078,0.9864232870049777,0.0010942167555419954
16,0.7506749153137207,0.0439493472414805,0.0028446197509765627,0.0009111708862955236,47.68924979817485,balanced,"{'C': np.float64(47.68924979817485), 'class_weight': 'balanced'}",0.958847205530058,0.9679867901465524,0.9658316330921849,0.9798786696080096,0.9745570502852057,0.9694202697324021,0.0072455159331991864,7,0.991606648072592,0.9919625317756461,0.9922593548002053,0.9916796369520995,0.9910240653037667,0.9917064473808619,0.0004117304535200821
17,0.7331562042236328,0.030615289315407253,0.0024298667907714845,7.774224107102022e-05,37.559920097020424,balanced,"{'C': np.float64(37.559920097020424), 'class_weight': 'balanced'}",0.958847205530058,0.9679867901465524,0.9658316330921849,0.9770744507666512,0.9749329453735239,0.9689346049817941,0.006550108274903694,11,0.9899543811617019,0.9919625317756461,0.9922593548002053,0.9897971914305925,0.9893696053676116,0.9906686129071515,0.001196796454904543
18,0.7028317928314209,0.047312618449505316,0.0022951602935791016,0.00011069686048384569,18.459020870532125,,"{'C': np.float64(18.459020870532125), 'class_weight': None}",0.9602160121780502,0.9731569974310658,0.9668084525471331,0.981167311718029,0.9710499275067365,0.9704797402762029,0.006935985448913394,4,0.9850931872907717,0.9862322822338642,0.989985982869217,0.9871304872821969,0.9870761155989499,0.987103611055,0.0016192938728594283
19,0.537777042388916,0.03307482322217034,0.002386188507080078,0.00011879042470224893,0.17410576200153915,,"{'C': np.float64(0.17410576200153915), 'class_weight': None}",0.9276926404927169,0.9272456630232385,0.9140553698965098,0.9365290418169449,0.8764407997751459,0.9163927030009112,0.021225292303668767,30,0.9234432321618065,0.9185513182561206,0.9237632852380305,0.9204623912007622,0.9302862022094444,0.9233012858132328,0.00399109417856269
20,0.7543728828430176,0.04586255664257754,0.0024381637573242187,0.00021809848771375142,39.5518483161387,,"{'C': np.float64(39.5518483161387), 'class_weight': None}",0.9666802255409851,0.9731569974310658,0.9673210846897652,0.9824587152177112,0.9774564638080899,0.9734146973375234,0.006011352099832946,1,0.9906906281019934,0.9913740937848944,0.9910240653037667,0.9901349142199692,0.9903391728297107,0.990712574848067,0.00044905147500109933
