,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9886635780334473,0.035409040005409724,0.0024039745330810547,0.00010019754595293563,192.36639789786489,balanced,"{'C': np.float64(192.36639789786489), 'class_weight': 'balanced'}",0.9714507198999507,0.9566491085685884,0.9638200457848115,0.9730860927122004,0.9595942764086756,0.9649200486748454,0.006439196358256451,20,0.9964283880465524,0.9980310279471581,0.9963891838237388,0.9964331086210235,0.9967582365247832,0.9968079889926512,0.0006258321712917872
1,0.6365481853485108,0.03350467795216416,0.002660179138183594,0.0006388173295874146,6.642156332697773,,"{'C': np.float64(6.642156332697773), 'class_weight': None}",0.9581111730804982,0.950166268447389,0.9747669644222254,0.9813559349654671,0.9631985895094197,0.9655197860849999,0.01124544283348736,18,0.9798712443028671,0.9848935244821463,0.981559090737765,0.9806639234045683,0.9812265190955269,0.9816428604045747,0.0017230273154957524
2,0.6677898406982422,0.03712388790881517,0.005074930191040039,0.0031626144963382606,10.551617619592742,,"{'C': np.float64(10.551617619592742), 'class_weight': None}",0.9606659188307193,0.9550578834498072,0.9747669644222254,0.9785377472400373,0.9662748093002569,0.9670606646486093,0.008679718661587683,9,0.9826166328538654,0.9858726284967277,0.9836555051045247,0.9816976869173271,0.9833017684411347,0.9834288443627159,0.001392565826896921
3,0.8709285736083985,0.03617815049147494,0.005093050003051758,0.0019778426561042456,96.38101264005927,,"{'C': np.float64(96.38101264005927), 'class_weight': None}",0.9664309402568684,0.9579502520428997,0.9689934831886214,0.9757671755564356,0.9634316601210466,0.9665147022331743,0.005909561564418628,13,0.99391819802567,0.9945417280496794,0.9945054725585809,0.9939259724121948,0.9942121770256991,0.9942207096143647,0.0002692949516487186
4,0.5660742282867431,0.017220343762569503,0.0029559612274169924,0.001155021097626049,0.2289100820810353,,"{'C': np.float64(0.2289100820810353), 'class_weight': None}",0.9332898546155746,0.9107273341001395,0.9457765423466505,0.9469833688587143,0.9093573488751092,0.9292268897592375,0.01638733321030705,29,0.9308120741861422,0.9349821755021618,0.933428647452271,0.9266335794051276,0.9352374955059043,0.9322187944103215,0.003205809232929685
5,0.7157069683074951,0.029170598113213375,0.0023976802825927735,0.00016156419488247387,15.47878261663252,balanced,"{'C': np.float64(15.47878261663252), 'class_weight': 'balanced'}",0.9703543924339817,0.957035689418952,0.9697724573545531,0.975778209164646,0.9639739391266543,0.9673829374997573,0.006382895089901135,5,0.985360073464118,0.9879688550833382,0.9852484568803468,0.9847869058795053,0.9856436171943086,0.9858015817003235,0.0011182549183749706
6,0.7865607738494873,0.02721750420765324,0.003544044494628906,0.0013758435997459015,41.66281840913781,,"{'C': np.float64(41.66281840913781), 'class_weight': None}",0.9664309402568684,0.9552667742279551,0.9673541978351897,0.9783712624371965,0.9699634032635309,0.9674773156041482,0.007417089584244882,4,0.9907490901091688,0.9920001766601186,0.991341679095375,0.9920029255891355,0.990720523494304,0.9913628789896205,0.0005666771175931894
7,0.6707325458526612,0.04051171618088791,0.0035676002502441407,0.0016804462283713064,9.888748440446049,balanced,"{'C': np.float64(9.888748440446049), 'class_weight': 'balanced'}",0.9650089251561903,0.957035689418952,0.9697724573545531,0.975778209164646,0.9639739391266543,0.9663138440441992,0.006241767934505664,15,0.9816938174102344,0.987035856878622,0.9837104671067816,0.9820662690081864,0.9846624031352579,0.9838337627078164,0.001931768811054132
8,0.632798433303833,0.034464171994864165,0.0023468971252441407,0.00010619106772193689,3.483890407130685,balanced,"{'C': np.float64(3.483890407130685), 'class_weight': 'balanced'}",0.961356148487451,0.9504699818071559,0.9624950413933879,0.973549625398033,0.9625535342918079,0.9620848662755671,0.007311158128534059,21,0.9750933534730377,0.9771776480884968,0.9760381407750179,0.9770793095940951,0.9767384521150371,0.9764253808091368,0.0007766330183697351
9,0.7140452861785889,0.03010406234720378,0.002309894561767578,8.094577265244061e-05,12.885132071168702,balanced,"{'C': np.float64(12.885132071168702), 'class_weight': 'balanced'}",0.9662891631931879,0.957035689418952,0.9697724573545531,0.975778209164646,0.9639739391266543,0.9665698916515988,0.006209159825531389,10,0.9847037742828277,0.9879688550833382,0.9843133984011612,0.9833848767389801,0.9856436171943086,0.9852029043401231,0.0015614280208705391
