,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.36595892906188965,0.07759308364676003,0.0029723644256591797,5.594948024152819e-05,89.42152180353813,balanced,"{'C': np.float64(89.42152180353813), 'class_weight': 'balanced'}",0.9594443395514958,0.9520619898995556,0.9547125257509507,0.9600074715932224,0.9619086540217004,0.957626996163385,0.0036541873728493913,6,0.9735633802941847,0.9755256993961732,0.9786688811046318,0.9762910411885897,0.9779026131001093,0.9763903230167378,0.0018015484617076374
1,0.33114447593688967,0.08056758616280074,0.0040795326232910155,0.001993153034611809,11.381854433547192,balanced,"{'C': np.float64(11.381854433547192), 'class_weight': 'balanced'}",0.9505433976001457,0.9432112858033165,0.9433512316748917,0.9434969685870968,0.9581717696311199,0.9477549306593142,0.005906836655536062,10,0.9572198152988829,0.9614705045634705,0.9591493954183647,0.9578188322898616,0.9564468217364704,0.9584210738614101,0.0017625474969128203
2,0.24479031562805176,0.05504538640013265,0.0036371231079101564,0.0014469106326787265,1.8076444632958275,,"{'C': np.float64(1.8076444632958275), 'class_weight': None}",0.9290853497534458,0.9093769587364536,0.9396593475821927,0.9219208969546896,0.9152441166139796,0.9230573339281524,0.010596738661849864,15,0.9338393444419513,0.9346040687075675,0.9348225504343571,0.9356309065383307,0.9337944795850808,0.9345382699414575,0.0006812812278627025
3,0.4581445693969727,0.13146468404537892,0.005397605895996094,0.0018904955012472861,166.74370973900508,balanced,"{'C': np.float64(166.74370973900508), 'class_weight': 'balanced'}",0.9644152414462175,0.9546813342618209,0.9550239135430929,0.9587241287316776,0.9566898574571209,0.957906895087986,0.0035559372596690557,4,0.9850020629520658,0.9824926813818516,0.9878022548190879,0.9812888696047439,0.9831077928494466,0.9839387323214392,0.0022742372023689832
4,0.19521889686584473,0.02754991661734916,0.0029355525970458985,0.00011768217410731671,1.15802294383637,,"{'C': np.float64(1.15802294383637), 'class_weight': None}",0.9208561331170108,0.8988799286154464,0.9250425317280442,0.9205684580323067,0.9053717674181857,0.9141437637821987,0.010149367716658274,21,0.9207504728708126,0.9226903046781588,0.9186761247318915,0.9215131831753928,0.9202594353404431,0.9207779041593398,0.0013330378936272063
5,0.3039401531219482,0.052525756557694966,0.0038393497467041015,0.001782277580385891,31.861547347924585,,"{'C': np.float64(31.861547347924585), 'class_weight': None}",0.9685644435486482,0.9533241154039547,0.9554193191086874,0.9651693960570848,0.9612081553829127,0.9607370859002575,0.005733508223909807,1,0.9783912181575992,0.9767465156543969,0.9708935608422343,0.9762402330364971,0.9718893323097921,0.9748321720001039,0.0029150341457997208
6,0.1885678768157959,0.06467330276519705,0.006318044662475586,0.0050153366405967965,0.7394846657056365,balanced,"{'C': np.float64(0.7394846657056365), 'class_weight': 'balanced'}",0.8964193581337527,0.8908120710801105,0.8799042950513538,0.9015089815165491,0.8741045514140505,0.8885498514391633,0.010182319615421603,24,0.8933262538590467,0.896577533564889,0.8945846756154167,0.892104693965444,0.8971235582612224,0.8947433430532037,0.001898708267111361
7,0.1250596523284912,0.05001595890729721,0.004755163192749023,0.002178289589564206,0.12971520893969965,,"{'C': np.float64(0.12971520893969965), 'class_weight': None}",0.6239084991190614,0.6231521686816289,0.6484786090139556,0.6286829378413343,0.6534542717961647,0.6355352972904289,0.012838209420234442,30,0.6481031611319784,0.6415584415584417,0.6339851816634117,0.6408433868274618,0.6328390410256929,0.6394658424413973,0.005564746415236305
8,0.30833959579467773,0.10780276123031204,0.0035583972930908203,0.001336039677012096,31.317432121607954,,"{'C': np.float64(31.317432121607954), 'class_weight': None}",0.9685644435486482,0.9388686504397658,0.9554193191086874,0.96383076504757,0.9638865307154597,0.9581139417720262,0.010515322806440032,3,0.9777355940778639,0.9755626865841539,0.969880490770907,0.9745160411413692,0.973433913449211,0.974225745204701,0.0025961108111477596
9,0.5023011684417724,0.17838077021129195,0.004748201370239258,0.003476535563666163,264.8707337904416,balanced,"{'C': np.float64(264.8707337904416), 'class_weight': 'balanced'}",0.9653182607714279,0.9514563081081162,0.9494082965914434,0.9653911499207716,0.966960420550275,0.9597068871884069,0.00762292760000387,2,0.9885472211805695,0.9864744112097686,0.9854012494887211,0.9916987088312333,0.9790465667297067,0.9862336314879998,0.004186275245134423
