,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.6967986583709717,0.03537149455291061,0.003252458572387695,0.0015474346567701707,17.84898469799664,,"{'C': np.float64(17.84898469799664), 'class_weight': None}",0.9640845231286367,0.9671792964710214,0.9757855540527759,0.9579452941373813,0.9771417687852227,0.9684272873150077,0.007216308468736274,4,0.9889850330570247,0.9876828129705547,0.9856612805663642,0.9869205480717883,0.9853510334078948,0.9869201416147254,0.0013335873525581366
1,0.8805838584899902,0.06791758674720849,0.0029597759246826174,0.0005912224181959103,143.47199970402326,balanced,"{'C': np.float64(143.47199970402326), 'class_weight': 'balanced'}",0.9614106179843702,0.9672504253342576,0.9727414133414641,0.9628435500727783,0.9646146977769529,0.9657721409019647,0.003992374836907467,11,0.9970876696971191,0.9954486149483205,0.9951186373118986,0.9951209984262318,0.9950830031156485,0.9955717846998438,0.0007694850706000493
2,0.8544693470001221,0.05836050599706673,0.0023244380950927734,5.7413570063389154e-05,130.7652453987039,,"{'C': np.float64(130.7652453987039), 'class_weight': None}",0.9611867533308037,0.9687185058727094,0.9698301537988899,0.9608371813277281,0.9703314423060898,0.9661808073272443,0.004253947071778238,10,0.9961792026163518,0.9958128942179423,0.9932680405445703,0.9945425971314701,0.993885317664221,0.994737610434911,0.0011098190888362738
3,0.5314696311950684,0.01723580753881931,0.002681064605712891,0.0006246559747298855,0.637710266690062,balanced,"{'C': np.float64(0.637710266690062), 'class_weight': 'balanced'}",0.9601922063612163,0.9452364243836677,0.9500694241021735,0.936824645217242,0.9513603131326017,0.9487366026393802,0.007668599662053881,21,0.9548983043687697,0.9618612188629356,0.9575503509750573,0.9607291430183794,0.9582321580466441,0.9586542350543572,0.0024533125599302302
4,0.7353174209594726,0.04166706252752714,0.004491567611694336,0.002937585826892086,31.20847412205652,balanced,"{'C': np.float64(31.20847412205652), 'class_weight': 'balanced'}",0.9640845231286367,0.9698156378468049,0.9743381731284896,0.9597737272613442,0.9771417687852227,0.9690307660300996,0.006398922490182637,1,0.9935619946605283,0.9925809780309383,0.9888512533869368,0.9900822761369628,0.9880287401953508,0.9906210484821434,0.0021275808249332524
5,1.039316463470459,0.06794741418450562,0.00261077880859375,0.0002481852254222092,232.87582958608434,balanced,"{'C': np.float64(232.87582958608434), 'class_weight': 'balanced'}",0.9627488351177321,0.9659209266919806,0.9714045197902633,0.958650677955378,0.9619887243471587,0.9641427367805026,0.00430443709186778,14,0.998687351964772,0.9977022078878338,0.9970439983330582,0.9973731982169948,0.997046426319978,0.9975706365445273,0.0006091782016244471
6,0.6325995445251464,0.02588660609816195,0.003612995147705078,0.0014421169629674066,3.876977219219077,,"{'C': np.float64(3.876977219219077), 'class_weight': None}",0.9697262414630599,0.960308412074396,0.9709492392966156,0.9479644934190388,0.9759909390538043,0.9649878650613829,0.009907071144490206,12,0.9775262414526935,0.9777293141388727,0.9745966077075021,0.9780381218038122,0.9763079717131928,0.9768396513632147,0.0012659514440947406
7,0.5601992607116699,0.029849330693745027,0.0024461269378662108,0.00017459530428079304,0.4483070563716214,balanced,"{'C': np.float64(0.4483070563716214), 'class_weight': 'balanced'}",0.954938065235095,0.9439074317632544,0.9478534332823756,0.9305514348463982,0.9513851184833992,0.9457270967221045,0.00842601153920837,22,0.9508895156263187,0.9568006803185432,0.9550034444389223,0.9543426978012554,0.9533064562593528,0.9540685588888784,0.0019545212776815274
8,0.5288581848144531,0.03695821561000892,0.003574848175048828,0.0011370409055168485,0.20543307855867482,,"{'C': np.float64(0.20543307855867482), 'class_weight': None}",0.9277947314883019,0.9255145740408696,0.9202845999526498,0.9121275884772029,0.937962962962963,0.9247368913843974,0.008528793169202345,26,0.9245573153245745,0.9315874107999568,0.9301996074002684,0.9303618979537128,0.9235437792604225,0.928050002147787,0.003316137237420916
9,0.607047176361084,0.07611259236885808,0.0027945995330810546,0.0007742796643819638,1.07373171803262,,"{'C': np.float64(1.07373171803262), 'class_weight': None}",0.9672268259605484,0.9523194947966352,0.9568194648461027,0.9407514725155469,0.9628003120793137,0.9559835140396293,0.009154449609017156,20,0.960535163681405,0.9646992110294641,0.9644978249686401,0.9652328135733712,0.9641115827203355,0.9638153191946432,0.0016794976325443377
